,date,date1,Borough,code,Retail,Grocery,Parks,Transit,Workplace,Residential
357,2022-10-05,44839,Sutton,E09000029,-17,8,3,-43,-41,9
358,2022-10-05,44839,Brent,E09000005,-15,3,0,-27,-33,6
359,2022-10-05,44839,Lambeth,E09000022,-27,-9,19,-45,-36,10
360,2022-10-05,44839,Kingston upon Thames,E09000021,-25,-8,,-31,-38,10
361,2022-10-05,44839,Camden,E09000007,-40,-20,-17,-43,-41,10
362,2022-10-05,44839,Richmond upon Thames,E09000027,-28,-3,-8,-41,-50,11
363,2022-10-04,44838,Redbridge,E09000026,-11,1,-12,-24,-40,5
364,2022-10-04,44838,Southwark,E09000028,-25,-8,-2,-22,-32,6
365,2022-10-04,44838,Haringey,E09000014,-22,-8,-9,-24,-42,5
366,2022-10-04,44838,Croydon,E09000008,-15,8,6,-24,-29,6
367,2022-10-04,44838,Westminster,E09000033,-31,-5,-15,-15,-36,6
368,2022-10-04,44838,Bromley,E09000006,-16,11,-1,-25,-34,7
369,2022-10-04,44838,Islington,E09000019,-37,-13,-9,-64,-44,8
370,2022-10-04,44838,Tower Hamlets,E09000030,-17,-3,-3,-31,-38,7
371,2022-10-04,44838,Lewisham,E09000023,-6,3,4,-21,-34,6
372,2022-10-04,44838,Bexley,E09000004,-22,5,27,-30,-31,6
373,2022-10-04,44838,Greenwich,E09000011,-15,4,-3,-9,-38,6
374,2022-10-04,44838,Havering,E09000016,-13,5,1,-18,-26,6
375,2022-10-04,44838,Hammersmith and Fulham,E09000013,-28,-10,-6,-34,-43,6
376,2022-10-04,44838,Hackney,E09000012,-28,-7,1,-32,-36,6
377,2022-10-04,44838,Hillingdon,E09000017,-7,0,139,0,-29,5
378,2022-10-04,44838,Wandsworth,E09000032,-28,-15,2,-18,-35,8
379,2022-10-04,44838,Barking and Dagenham,E09000002,-15,-1,32,-11,-34,3
380,2022-10-04,44838,Lambeth,E09000022,-26,-9,44,-27,-31,7
381,2022-10-04,44838,Sutton,E09000029,-16,4,15,-34,-37,7
382,2022-10-04,44838,City of London,E09000001,-42,-44,-33,-25,-31,
383,2022-10-04,44838,Barnet,E09000003,-17,-1,7,-20,-34,6
384,2022-10-04,44838,Richmond upon Thames,E09000027,-29,2,-2,-30,-47,8
385,2022-10-04,44838,Kingston upon Thames,E09000021,-24,-5,,-19,-33,7
386,2022-10-04,44838,Enfield,E09000010,-21,-8,6,-35,-32,5
387,2022-10-04,44838,Merton,E09000024,-26,-10,-19,-24,-34,6
388,2022-10-04,44838,Camden,E09000007,-28,-5,-2,-7,-38,7
389,2022-10-04,44838,Harrow,E09000015,-7,15,44,-4,-19,6
390,2022-10-04,44838,Kensington and Chelsea,E09000020,-26,1,-23,-31,-38,6
391,2022-10-04,44838,Hounslow,E09000018,-8,5,23,-7,-26,4
392,2022-10-04,44838,Newham,E09000025,-10,4,156,-14,-24,4
393,2022-10-04,44838,Waltham Forest,E09000031,-20,-3,-17,-25,-37,6
394,2022-10-04,44838,Ealing,E09000009,-14,6,5,-18,-30,5
395,2022-10-04,44838,Brent,E09000005,-8,4,28,-14,-29,4
396,2022-10-03,44837,Hammersmith and Fulham,E09000013,-27,-9,13,-34,-47,9
397,2022-10-03,44837,Sutton,E09000029,-14,8,40,-39,-40,8
398,2022-10-03,44837,Enfield,E09000010,-17,-6,26,-34,-33,5
399,2022-10-03,44837,Redbridge,E09000026,-9,0,3,-27,-39,6
400,2022-10-03,44837,Barking and Dagenham,E09000002,-10,6,46,-15,-34,4
401,2022-10-03,44837,Haringey,E09000014,-18,-7,3,-25,-42,7
402,2022-10-03,44837,Merton,E09000024,-23,-5,-7,-26,-36,8
403,2022-10-03,44837,Bexley,E09000004,-21,3,30,-31,-34,6
404,2022-10-03,44837,Tower Hamlets,E09000030,-20,-3,12,-30,-43,8
405,2022-10-03,44837,Kensington and Chelsea,E09000020,-27,3,-15,-29,-40,8
406,2022-10-03,44837,Croydon,E09000008,-13,9,20,-23,-28,6
407,2022-10-03,44837,Barnet,E09000003,-16,4,18,-21,-34,7
408,2022-10-03,44837,Hillingdon,E09000017,-5,0,181,-4,-30,5
409,2022-10-03,44837,Havering,E09000016,-10,4,15,-20,-29,6
410,2022-10-03,44837,Richmond upon Thames,E09000027,-25,2,12,-31,-49,9
411,2022-10-03,44837,Brent,E09000005,-10,9,50,-18,-31,4
412,2022-10-03,44837,Hackney,E09000012,-28,-1,19,-38,-38,7
413,2022-10-03,44837,Waltham Forest,E09000031,-13,1,-4,-28,-38,6
414,2022-10-03,44837,Islington,E09000019,-39,-13,-1,-64,-49,10
415,2022-10-03,44837,City of London,E09000001,-50,-54,-45,-35,-35,
416,2022-10-03,44837,Wandsworth,E09000032,-24,-15,13,-26,-42,10
417,2022-10-03,44837,Hounslow,E09000018,-4,11,14,-10,-28,4
418,2022-10-03,44837,Lewisham,E09000023,-3,3,14,-26,-39,8
419,2022-10-03,44837,Newham,E09000025,-10,6,188,-12,-28,5
420,2022-10-03,44837,Harrow,E09000015,-3,20,61,-7,-24,7
421,2022-10-03,44837,Westminster,E09000033,-31,0,-4,-18,-40,7
422,2022-10-03,44837,Bromley,E09000006,-15,11,8,-27,-39,9
423,2022-10-03,44837,Ealing,E09000009,-7,0,27,-18,-33,5
424,2022-10-03,44837,Greenwich,E09000011,-10,12,42,-7,-40,7
425,2022-10-03,44837,Camden,E09000007,-28,-10,28,-10,-43,8
426,2022-10-03,44837,Lambeth,E09000022,-23,-7,71,-34,-38,8
427,2022-10-03,44837,Kingston upon Thames,E09000021,-17,1,,-21,-36,8
428,2022-10-03,44837,Southwark,E09000028,-24,-6,5,-29,-35,8
429,2022-10-02,44836,Harrow,E09000015,-11,11,116,22,10,-1
430,2022-10-02,44836,Enfield,E09000010,-21,-8,20,-21,-12,0
431,2022-10-02,44836,Ealing,E09000009,-3,1,28,-3,-9,0
432,2022-10-02,44836,Hounslow,E09000018,-1,13,6,8,-5,-1
433,2022-10-02,44836,Kingston upon Thames,E09000021,-18,-7,98,-2,-2,0
434,2022-10-02,44836,Barnet,E09000003,-15,0,19,-10,-6,0
435,2022-10-02,44836,Merton,E09000024,-21,-12,-8,-13,-12,0
436,2022-10-02,44836,Richmond upon Thames,E09000027,-17,-1,-8,-13,-20,-1
437,2022-10-02,44836,Hackney,E09000012,-25,-8,-1,-18,-11,0
438,2022-10-02,44836,Camden,E09000007,-21,-11,3,14,-13,0
439,2022-10-02,44836,Kensington and Chelsea,E09000020,-27,0,-19,-21,-24,1
440,2022-10-02,44836,Bromley,E09000006,-14,7,9,-13,3,0
441,2022-10-02,44836,Redbridge,E09000026,-11,-5,13,-11,-12,-1
442,2022-10-02,44836,Waltham Forest,E09000031,-12,-5,3,-19,-19,0
443,2022-10-02,44836,Brent,E09000005,-8,6,38,-8,-9,-1
444,2022-10-02,44836,City of London,E09000001,-6,-53,-4,13,,
445,2022-10-02,44836,Barking and Dagenham,E09000002,-12,-4,52,-3,-18,0
446,2022-10-02,44836,Southwark,E09000028,-18,-3,14,3,-4,0
447,2022-10-02,44836,Lambeth,E09000022,-20,-8,57,-8,-4,0
448,2022-10-02,44836,Bexley,E09000004,-18,3,28,-13,-11,0
449,2022-10-02,44836,Greenwich,E09000011,-8,3,34,14,-14,1
450,2022-10-02,44836,Tower Hamlets,E09000030,-1,-12,19,9,-9,0
451,2022-10-02,44836,Hammersmith and Fulham,E09000013,-23,-9,19,-19,-20,0
452,2022-10-02,44836,Westminster,E09000033,-20,1,-7,12,-18,0
453,2022-10-02,44836,Newham,E09000025,-11,-3,110,5,1,-1
454,2022-10-02,44836,Hillingdon,E09000017,-2,-6,184,9,-3,-1
455,2022-10-02,44836,Croydon,E09000008,-15,3,5,-22,-5,0
456,2022-10-02,44836,Wandsworth,E09000032,-22,-16,-12,-18,3,0
457,2022-10-02,44836,Islington,E09000019,-33,-12,10,-56,-14,0
458,2022-10-02,44836,Lewisham,E09000023,-5,-2,28,-1,-15,0
459,2022-10-02,44836,Haringey,E09000014,22,-8,-13,22,-26,0
460,2022-10-02,44836,Havering,E09000016,-10,5,30,-3,-1,0
461,2022-10-02,44836,Sutton,E09000029,-21,3,12,-28,-13,1
462,2022-10-01,44835,Hammersmith and Fulham,E09000013,-26,-2,24,-16,-22,0
463,2022-10-01,44835,Redbridge,E09000026,-12,-2,-17,-5,-14,-1
464,2022-10-01,44835,Havering,E09000016,-13,3,6,-7,-3,0
465,2022-10-01,44835,Southwark,E09000028,-23,-6,0,-33,-6,-1
466,2022-10-01,44835,Kensington and Chelsea,E09000020,-29,7,-15,-20,-23,1
467,2022-10-01,44835,Hackney,E09000012,-23,-5,0,-31,-21,-1
468,2022-10-01,44835,Richmond upon Thames,E09000027,-22,4,-10,-32,-12,0
469,2022-10-01,44835,Sutton,E09000029,-14,5,26,-37,-14,0
470,2022-10-01,44835,Croydon,E09000008,-8,10,20,-30,-11,0
471,2022-10-01,44835,Barking and Dagenham,E09000002,-13,5,47,-7,-20,-1
472,2022-10-01,44835,Lambeth,E09000022,-21,-7,43,-24,-6,0
473,2022-10-01,44835,Newham,E09000025,-7,1,258,-7,-2,-2
474,2022-10-01,44835,City of London,E09000001,-29,-54,-26,-28,,
475,2022-10-01,44835,Ealing,E09000009,-8,0,30,-4,-14,0
476,2022-10-01,44835,Wandsworth,E09000032,-22,-14,-2,-25,-8,0
477,2022-10-01,44835,Camden,E09000007,-26,-8,-12,-20,-10,1
478,2022-10-01,44835,Bexley,E09000004,-15,8,34,-40,-14,0
479,2022-10-01,44835,Islington,E09000019,-9,1,1,-45,-14,0
480,2022-10-01,44835,Hillingdon,E09000017,-4,-2,175,15,-9,-1
481,2022-10-01,44835,Harrow,E09000015,-8,20,68,16,2,-1
482,2022-10-01,44835,Lewisham,E09000023,0,5,-2,-27,-20,0
483,2022-10-01,44835,Enfield,E09000010,-18,-5,21,-32,-16,0
484,2022-10-01,44835,Barnet,E09000003,-11,8,6,-4,-12,0
485,2022-10-01,44835,Westminster,E09000033,-28,1,-25,-17,-17,0
486,2022-10-01,44835,Hounslow,E09000018,-1,18,5,4,-5,-1
487,2022-10-01,44835,Tower Hamlets,E09000030,-12,1,-5,-12,-11,-1
488,2022-10-01,44835,Merton,E09000024,-18,-4,-5,-5,-14,0
489,2022-10-01,44835,Haringey,E09000014,-19,-9,-14,-22,-28,0
490,2022-10-01,44835,Bromley,E09000006,-11,15,13,-42,-5,1
491,2022-10-01,44835,Greenwich,E09000011,3,9,-12,15,-12,0
492,2022-10-01,44835,Brent,E09000005,0,4,42,-9,-14,-1
493,2022-10-01,44835,Kingston upon Thames,E09000021,-16,2,72,-19,2,0
494,2022-10-01,44835,Waltham Forest,E09000031,-11,0,-27,-18,-21,0
495,2022-09-30,44834,Sutton,E09000029,-17,1,1,-37,-40,7
496,2022-09-30,44834,Lewisham,E09000023,-5,3,-13,-23,-40,8
497,2022-09-30,44834,Brent,E09000005,-15,0,0,-18,-32,5
498,2022-09-30,44834,Tower Hamlets,E09000030,-27,-7,-23,-32,-44,9
499,2022-09-30,44834,Westminster,E09000033,-38,-11,-30,-19,-43,9
500,2022-09-30,44834,Islington,E09000019,-43,-19,-28,-64,-50,11
501,2022-09-30,44834,Croydon,E09000008,-20,4,-15,-25,-31,6
502,2022-09-30,44834,Newham,E09000025,-14,-2,136,-17,-27,4
503,2022-09-30,44834,Wandsworth,E09000032,-28,-15,-9,-19,-41,10
504,2022-09-30,44834,Bexley,E09000004,-20,4,14,-32,-35,6
505,2022-09-30,44834,Lambeth,E09000022,-29,-11,20,-32,-38,9
506,2022-09-30,44834,Barking and Dagenham,E09000002,-17,6,12,-11,-31,3
507,2022-09-30,44834,Greenwich,E09000011,-2,4,8,-3,-40,7
508,2022-09-30,44834,City of London,E09000001,-56,-60,-44,-32,-37,
509,2022-09-30,44834,Barnet,E09000003,-19,-4,-13,-24,-33,7
510,2022-09-30,44834,Ealing,E09000009,-11,-8,-14,-25,-33,6
511,2022-09-30,44834,Enfield,E09000010,-21,-10,-11,-35,-33,5
512,2022-09-30,44834,Hammersmith and Fulham,E09000013,-32,-13,-15,-36,-47,9
513,2022-09-30,44834,Haringey,E09000014,-16,-11,-21,-21,-42,6
514,2022-09-30,44834,Hillingdon,E09000017,-9,-4,129,2,-32,5
515,2022-09-30,44834,Kingston upon Thames,E09000021,-21,-6,62,-22,-36,8
516,2022-09-30,44834,Camden,E09000007,-32,-9,-15,-6,-42,9
517,2022-09-30,44834,Havering,E09000016,-13,3,-12,-20,-32,6
518,2022-09-30,44834,Hounslow,E09000018,-10,-1,-3,-8,-28,5
519,2022-09-30,44834,Redbridge,E09000026,-17,-8,-33,-27,-40,6
520,2022-09-30,44834,Richmond upon Thames,E09000027,-29,-4,-3,-29,-49,8
521,2022-09-30,44834,Waltham Forest,E09000031,-17,-7,-34,-30,-39,7
522,2022-09-30,44834,Kensington and Chelsea,E09000020,-29,-8,-34,-26,-44,9
523,2022-09-30,44834,Merton,E09000024,-27,-8,-34,-25,-36,8
524,2022-09-30,44834,Harrow,E09000015,-15,10,14,-12,-28,7
525,2022-09-30,44834,Bromley,E09000006,-16,9,-8,-24,-41,9
526,2022-09-30,44834,Hackney,E09000012,-28,-5,-15,-29,-39,7
527,2022-09-30,44834,Southwark,E09000028,-28,-8,-14,-24,-35,8
528,2022-09-29,44833,Westminster,E09000033,-28,-3,-12,-18,-38,6
529,2022-09-29,44833,Bromley,E09000006,-11,11,7,-27,-37,7
530,2022-09-29,44833,Lewisham,E09000023,-3,9,13,-22,-36,6
531,2022-09-29,44833,Greenwich,E09000011,-13,8,27,-10,-40,6
532,2022-09-29,44833,City of London,E09000001,-37,-44,-37,-25,-28,
533,2022-09-29,44833,Kingston upon Thames,E09000021,-19,-4,,-15,-33,7
534,2022-09-29,44833,Camden,E09000007,-28,-3,2,-8,-39,7
535,2022-09-29,44833,Lambeth,E09000022,-18,-8,55,-28,-33,6
536,2022-09-29,44833,Hounslow,E09000018,-8,8,10,-14,-26,4
537,2022-09-29,44833,Harrow,E09000015,-6,13,57,-10,-23,5
538,2022-09-29,44833,Newham,E09000025,-12,3,155,-20,-25,3
539,2022-09-29,44833,Waltham Forest,E09000031,-12,1,-6,-27,-37,5
540,2022-09-29,44833,Ealing,E09000009,-7,-1,16,-22,-31,4
541,2022-09-29,44833,Richmond upon Thames,E09000027,-22,2,13,-28,-47,7
542,2022-09-29,44833,Tower Hamlets,E09000030,-17,0,0,-30,-39,6
543,2022-09-29,44833,Barnet,E09000003,-16,2,10,-23,-32,6
544,2022-09-29,44833,Hackney,E09000012,-19,-1,11,-30,-34,5
545,2022-09-29,44833,Enfield,E09000010,-19,-5,16,-33,-33,4
546,2022-09-29,44833,Islington,E09000019,-33,-10,-1,-64,-43,7
547,2022-09-29,44833,Southwark,E09000028,-22,-5,5,-24,-28,6
548,2022-09-29,44833,Redbridge,E09000026,-14,-5,-4,-29,-39,5
549,2022-09-29,44833,Brent,E09000005,-6,5,37,-17,-30,3
550,2022-09-29,44833,Kensington and Chelsea,E09000020,-24,2,-18,-27,-40,6
551,2022-09-29,44833,Sutton,E09000029,-14,7,21,-37,-38,7
552,2022-09-29,44833,Croydon,E09000008,-13,10,12,-25,-28,5
553,2022-09-29,44833,Havering,E09000016,-11,7,6,-16,-28,5
554,2022-09-29,44833,Hillingdon,E09000017,-5,3,164,1,-31,4
555,2022-09-29,44833,Hammersmith and Fulham,E09000013,-28,-7,1,-35,-43,6
556,2022-09-29,44833,Haringey,E09000014,-20,-6,-7,-23,-39,4
557,2022-09-29,44833,Wandsworth,E09000032,-25,-14,-1,-17,-38,7
558,2022-09-29,44833,Barking and Dagenham,E09000002,-13,8,42,-12,-32,2
559,2022-09-29,44833,Bexley,E09000004,-18,4,37,-27,-31,5
560,2022-09-29,44833,Merton,E09000024,-23,-9,-23,-27,-36,6
561,2022-09-28,44832,Redbridge,E09000026,-16,-3,-10,-23,-40,5
562,2022-09-28,44832,Enfield,E09000010,-22,-6,10,-34,-33,5
563,2022-09-28,44832,Barnet,E09000003,-15,-2,-2,-21,-33,6
564,2022-09-28,44832,Camden,E09000007,-27,-8,2,-9,-39,7
565,2022-09-28,44832,Islington,E09000019,-35,-14,-5,-65,-45,8
566,2022-09-28,44832,Merton,E09000024,-23,-9,-20,-25,-34,6
567,2022-09-28,44832,Harrow,E09000015,-7,16,38,-7,-22,6
568,2022-09-28,44832,Hackney,E09000012,-21,-3,5,-33,-35,6
569,2022-09-28,44832,Lewisham,E09000023,-3,9,1,-24,-35,7
570,2022-09-28,44832,Southwark,E09000028,-23,-6,3,-25,-33,6
571,2022-09-28,44832,Croydon,E09000008,-14,7,-1,-26,-28,6
572,2022-09-28,44832,Waltham Forest,E09000031,-11,-1,-16,-28,-36,5
573,2022-09-28,44832,Wandsworth,E09000032,-25,-13,0,-21,-37,7
574,2022-09-28,44832,Newham,E09000025,-9,3,153,-18,-24,4
575,2022-09-28,44832,Haringey,E09000014,-23,-7,-15,-30,-41,5
576,2022-09-28,44832,Hounslow,E09000018,-9,4,11,-9,-25,4
577,2022-09-28,44832,Lambeth,E09000022,-22,-6,46,-32,-34,7
578,2022-09-28,44832,City of London,E09000001,-40,-45,-23,-27,-30,
579,2022-09-28,44832,Westminster,E09000033,-30,-4,-19,-21,-39,6
580,2022-09-28,44832,Bexley,E09000004,-17,5,32,-26,-35,6
581,2022-09-28,44832,Sutton,E09000029,-12,5,16,-35,-38,7
582,2022-09-28,44832,Tower Hamlets,E09000030,-15,-3,-6,-30,-38,6
583,2022-09-28,44832,Richmond upon Thames,E09000027,-15,0,7,-29,-48,8
584,2022-09-28,44832,Barking and Dagenham,E09000002,-13,11,31,-19,-33,2
585,2022-09-28,44832,Kensington and Chelsea,E09000020,-28,-2,-22,-33,-39,6
586,2022-09-28,44832,Brent,E09000005,-2,6,21,-19,-31,4
587,2022-09-28,44832,Bromley,E09000006,-12,10,2,-25,-37,7
588,2022-09-28,44832,Havering,E09000016,-10,2,6,-18,-28,5
589,2022-09-28,44832,Greenwich,E09000011,-15,11,18,-7,-38,6
590,2022-09-28,44832,Hillingdon,E09000017,-7,-1,163,-3,-31,5
591,2022-09-28,44832,Hammersmith and Fulham,E09000013,-22,-8,-1,-36,-45,7
592,2022-09-28,44832,Ealing,E09000009,-5,-2,5,-23,-34,5
593,2022-09-28,44832,Kingston upon Thames,E09000021,-20,-1,,-19,-34,6
594,2022-09-27,44831,Southwark,E09000028,-28,-12,-14,-26,-33,7
595,2022-09-27,44831,Greenwich,E09000011,-15,3,8,-10,-40,7
596,2022-09-27,44831,Croydon,E09000008,-16,12,-14,-27,-30,6
597,2022-09-27,44831,Bexley,E09000004,-20,4,16,-32,-33,6
598,2022-09-27,44831,Hillingdon,E09000017,-8,-2,119,0,-30,5
599,2022-09-27,44831,Sutton,E09000029,-19,-7,-3,-36,-39,7
600,2022-09-27,44831,Enfield,E09000010,-22,-9,3,-35,-34,5
601,2022-09-27,44831,Hackney,E09000012,-30,-11,-10,-35,-39,6
602,2022-09-27,44831,Ealing,E09000009,-10,-3,-10,-23,-32,6
603,2022-09-27,44831,Richmond upon Thames,E09000027,-30,0,-11,-34,-49,9
604,2022-09-27,44831,Redbridge,E09000026,-16,0,-21,-28,-41,5
605,2022-09-27,44831,Tower Hamlets,E09000030,-19,-5,-15,-34,-40,8
606,2022-09-27,44831,Brent,E09000005,-14,3,8,-21,-31,4
607,2022-09-27,44831,Barnet,E09000003,-21,-9,-7,-25,-40,6
608,2022-09-27,44831,Merton,E09000024,-27,-10,-30,-24,-35,7
609,2022-09-27,44831,Kensington and Chelsea,E09000020,-27,-1,-27,-34,-41,7
610,2022-09-27,44831,Waltham Forest,E09000031,-20,-3,-21,-30,-39,6
611,2022-09-27,44831,Haringey,E09000014,-22,-9,-11,-27,-44,6
612,2022-09-27,44831,Havering,E09000016,-14,6,-8,-19,-29,6
613,2022-09-27,44831,Hammersmith and Fulham,E09000013,-25,-10,-19,-37,-45,7
614,2022-09-27,44831,Hounslow,E09000018,-12,2,4,-12,-28,5
615,2022-09-27,44831,Islington,E09000019,-39,-16,-23,-65,-46,8
616,2022-09-27,44831,Harrow,E09000015,-9,12,31,-9,-21,7
617,2022-09-27,44831,City of London,E09000001,-45,-50,-33,-30,-29,
618,2022-09-27,44831,Newham,E09000025,-9,2,134,-19,-26,4
619,2022-09-27,44831,Lambeth,E09000022,-26,-11,21,-31,-33,7
620,2022-09-27,44831,Barking and Dagenham,E09000002,-17,1,17,-15,-35,4
621,2022-09-27,44831,Bromley,E09000006,-15,9,-15,-26,-37,8
622,2022-09-27,44831,Wandsworth,E09000032,-29,-16,-6,-19,-38,9
623,2022-09-27,44831,Lewisham,E09000023,-8,3,-8,-23,-36,7
624,2022-09-27,44831,Kingston upon Thames,E09000021,-25,-6,,-22,-35,7
625,2022-09-27,44831,Camden,E09000007,-30,-11,-16,-12,-41,8
626,2022-09-27,44831,Westminster,E09000033,-33,-11,-24,-22,-39,7
627,2022-09-26,44830,Bromley,E09000006,-17,7,-6,-29,-41,9
628,2022-09-26,44830,Hillingdon,E09000017,-7,-1,129,-6,-32,6
629,2022-09-26,44830,Southwark,E09000028,-28,-9,-9,-31,-36,8
630,2022-09-26,44830,Havering,E09000016,-13,0,-6,-21,-30,6
631,2022-09-26,44830,Lambeth,E09000022,-27,-11,33,-36,-39,9
632,2022-09-26,44830,Camden,E09000007,-31,-15,4,-14,-45,9
633,2022-09-26,44830,Kingston upon Thames,E09000021,-21,-2,,-24,-37,9
634,2022-09-26,44830,Hounslow,E09000018,-7,6,4,-13,-29,5
635,2022-09-26,44830,Redbridge,E09000026,-18,-5,-23,-29,-42,7
636,2022-09-26,44830,Enfield,E09000010,-20,-9,8,-37,-36,6
637,2022-09-26,44830,City of London,E09000001,-52,-57,-40,-38,-33,
638,2022-09-26,44830,Barnet,E09000003,-24,-6,-13,-29,-43,9
639,2022-09-26,44830,Hammersmith and Fulham,E09000013,-31,-13,-13,-36,-47,9
640,2022-09-26,44830,Merton,E09000024,-25,-8,-23,-27,-38,8
641,2022-09-26,44830,Ealing,E09000009,-15,3,1,-20,-34,6
642,2022-09-26,44830,Newham,E09000025,-13,3,142,-16,-29,5
643,2022-09-26,44830,Waltham Forest,E09000031,-17,-3,-25,-30,-41,7
644,2022-09-26,44830,Hackney,E09000012,-31,-12,-2,-40,-43,9
645,2022-09-26,44830,Barking and Dagenham,E09000002,-15,0,27,-16,-36,4
646,2022-09-26,44830,Islington,E09000019,-42,-17,-20,-65,-50,11
647,2022-09-26,44830,Bexley,E09000004,-23,0,16,-32,-36,7
648,2022-09-26,44830,Sutton,E09000029,-16,-4,15,-40,-42,8
649,2022-09-26,44830,Wandsworth,E09000032,-30,-16,-1,-27,-43,10
650,2022-09-26,44830,Lewisham,E09000023,-3,0,-7,-26,-41,9
651,2022-09-26,44830,Kensington and Chelsea,E09000020,-28,-1,-26,-33,-42,8
652,2022-09-26,44830,Westminster,E09000033,-34,-8,-18,-23,-44,8
653,2022-09-26,44830,Croydon,E09000008,-18,9,-5,-25,-30,7
654,2022-09-26,44830,Richmond upon Thames,E09000027,-29,0,-5,-34,-51,9
655,2022-09-26,44830,Greenwich,E09000011,-13,4,-2,-9,-42,8
656,2022-09-26,44830,Harrow,E09000015,-7,17,40,-8,-26,7
657,2022-09-26,44830,Tower Hamlets,E09000030,-23,-9,-8,-32,-44,9
658,2022-09-26,44830,Haringey,E09000014,-23,-12,-19,-29,-45,7
659,2022-09-26,44830,Brent,E09000005,35,4,29,-2,-33,5
660,2022-09-25,44829,Ealing,E09000009,-12,8,30,-9,-10,0
661,2022-09-25,44829,Camden,E09000007,-24,-6,2,14,-15,-1
662,2022-09-25,44829,Bexley,E09000004,-21,-2,35,-5,-6,-1
663,2022-09-25,44829,Islington,E09000019,-35,-13,7,-57,-17,-1
664,2022-09-25,44829,Hounslow,E09000018,-2,10,28,5,-4,-1
665,2022-09-25,44829,Kingston upon Thames,E09000021,-13,-8,115,1,0,-1
666,2022-09-25,44829,Merton,E09000024,-21,-11,-9,-10,-12,-1
667,2022-09-25,44829,Westminster,E09000033,-22,-3,-21,-9,-15,0
668,2022-09-25,44829,Lewisham,E09000023,-4,-3,11,-11,-14,0
669,2022-09-25,44829,Bromley,E09000006,-16,8,15,-9,1,0
670,2022-09-25,44829,Richmond upon Thames,E09000027,-24,-3,8,-23,-19,-1
671,2022-09-25,44829,Tower Hamlets,E09000030,-13,-16,1,-17,-7,-1
672,2022-09-25,44829,Harrow,E09000015,-12,9,70,8,11,-1
673,2022-09-25,44829,Southwark,E09000028,-17,-2,7,2,-4,0
674,2022-09-25,44829,Brent,E09000005,-13,3,36,-16,-10,-1
675,2022-09-25,44829,Waltham Forest,E09000031,-12,-4,1,-21,-18,0
676,2022-09-25,44829,Kensington and Chelsea,E09000020,-28,0,-17,-16,-21,1
677,2022-09-25,44829,Hillingdon,E09000017,1,-7,174,8,-4,-1
678,2022-09-25,44829,Barnet,E09000003,-18,3,12,-14,-4,-1
679,2022-09-25,44829,Haringey,E09000014,-24,-13,-13,-15,-25,-1
680,2022-09-25,44829,Lambeth,E09000022,-26,-9,59,-8,-6,-1
681,2022-09-25,44829,Newham,E09000025,-11,-4,140,4,1,-2
682,2022-09-25,44829,Havering,E09000016,-9,3,27,-4,0,0
683,2022-09-25,44829,Redbridge,E09000026,-20,-6,16,-13,-16,-1
684,2022-09-25,44829,Hackney,E09000012,-28,-9,5,-23,-14,-1
685,2022-09-25,44829,Sutton,E09000029,-21,-8,31,-28,-10,0
686,2022-09-25,44829,Croydon,E09000008,-19,7,9,-21,-7,0
687,2022-09-25,44829,Hammersmith and Fulham,E09000013,-33,-14,8,-33,-21,-1
688,2022-09-25,44829,City of London,E09000001,-13,-55,-1,0,,
689,2022-09-25,44829,Greenwich,E09000011,-3,4,1,-3,-11,0
690,2022-09-25,44829,Barking and Dagenham,E09000002,-15,-3,54,-3,-19,-1
691,2022-09-25,44829,Enfield,E09000010,-26,-10,16,-28,-14,0
692,2022-09-25,44829,Wandsworth,E09000032,-27,-17,-6,-31,2,-1
693,2022-09-24,44828,Haringey,E09000014,-24,-13,-13,-17,-26,-1
694,2022-09-24,44828,Brent,E09000005,-15,-1,38,-13,-12,-1
695,2022-09-24,44828,Lambeth,E09000022,-24,-10,56,-6,-4,-1
696,2022-09-24,44828,Enfield,E09000010,-23,-9,11,-30,-16,0
697,2022-09-24,44828,Islington,E09000019,-13,-5,5,-41,-14,-1
698,2022-09-24,44828,Westminster,E09000033,-25,2,-23,-4,-18,0
699,2022-09-24,44828,Sutton,E09000029,-21,-10,17,-30,-13,0
700,2022-09-24,44828,Hillingdon,E09000017,-7,-7,159,10,-9,-1
701,2022-09-24,44828,Newham,E09000025,-21,-2,129,-9,-1,-2
702,2022-09-24,44828,Barking and Dagenham,E09000002,-15,3,38,-3,-18,-1
703,2022-09-24,44828,Croydon,E09000008,-20,9,17,-19,-11,0
704,2022-09-24,44828,Barnet,E09000003,-15,6,15,-12,-11,0
705,2022-09-24,44828,Bexley,E09000004,-21,2,36,-23,-10,0
706,2022-09-24,44828,Hackney,E09000012,-25,-6,2,-19,-17,-1
707,2022-09-24,44828,Harrow,E09000015,-12,16,75,4,6,-1
708,2022-09-24,44828,Waltham Forest,E09000031,-18,-2,-28,-22,-19,0
709,2022-09-24,44828,Wandsworth,E09000032,-32,-16,-4,-26,-7,0
710,2022-09-24,44828,Greenwich,E09000011,-3,6,-13,13,-11,0
711,2022-09-24,44828,Hammersmith and Fulham,E09000013,-35,-5,12,-34,-21,-1
712,2022-09-24,44828,Merton,E09000024,-24,-8,-14,-8,-11,0
713,2022-09-24,44828,Hounslow,E09000018,-8,12,1,-2,-3,-1
